8.624000646449783147e+00 3.800000000000000000e+02
9.678040352137529112e+00 1.900000000000000000e+02
1.057439176484487753e+01 1.266666666666666714e+02
1.236197559044797600e+01 9.500000000000000000e+01
1.229588651275282629e+01 7.600000000000000000e+01
1.159925029231451532e+01 6.333333333333333570e+01
1.315589376360397722e+01 5.428571428571428470e+01
1.343121638558627318e+01 4.750000000000000000e+01
1.329530652042965322e+01 4.222222222222222143e+01
1.326826431773697301e+01 3.800000000000000000e+01
1.373992962152098940e+01 3.454545454545454675e+01
1.348402570551681734e+01 3.166666666666666785e+01
1.491635170412853739e+01 2.923076923076922995e+01
1.443741842176506474e+01 2.714285714285714235e+01
1.503563825278212640e+01 2.533333333333333215e+01
1.632806275685331698e+01 2.375000000000000000e+01
1.556057306853596778e+01 2.235294117647058698e+01
1.471444650860246739e+01 2.111111111111111072e+01
1.521956637076327290e+01 2.000000000000000000e+01
1.425996589659673930e+01 1.900000000000000000e+01
1.589701496465392161e+01 1.809523809523809490e+01
1.614374890192009104e+01 1.727272727272727337e+01
1.590378920043667321e+01 1.652173913043478137e+01
1.940429709773955125e+01 1.583333333333333393e+01
2.160721473092615952e+01 1.519999999999999929e+01
2.092485233777613729e+01 1.461538461538461497e+01
2.252125399114664006e+01 1.407407407407407440e+01
2.457447712822812846e+01 1.357142857142857117e+01
2.312147039057777675e+01 1.310344827586206939e+01
2.189184565959909889e+01 1.266666666666666607e+01
2.662981874022929318e+01 1.225806451612903203e+01
2.686663318123080302e+01 1.187500000000000000e+01
2.893108232791755796e+01 1.151515151515151558e+01
3.043080322343191924e+01 1.117647058823529349e+01
3.657490719976991755e+01 1.085714285714285765e+01
3.581010882440366316e+01 1.055555555555555536e+01
3.396848484148843994e+01 1.027027027027027017e+01
3.438075776157420194e+01 1.000000000000000000e+01
3.320624181213731418e+01 9.743589743589742724e+00
2.836597792379103566e+01 9.500000000000000000e+00
2.477066504375859779e+01 9.268292682926828618e+00
2.040106505431424821e+01 9.047619047619047450e+00
1.715560993030515391e+01 8.837209302325581106e+00
1.186199353820598823e+01 8.636363636363636687e+00
9.288341951913629657e+00 8.444444444444444642e+00
7.878463850767458254e+00 8.260869565217390686e+00
7.675469073889437333e+00 8.085106382978723971e+00
6.080062703997701767e+00 7.916666666666666963e+00
5.766452021727860533e+00 7.755102040816326259e+00
6.180409068050360943e+00 7.599999999999999645e+00
6.092278069924232931e+00 7.450980392156862919e+00
5.936108997648998908e+00 7.307692307692307487e+00
5.398283216073313184e+00 7.169811320754717165e+00
4.968862013899227215e+00 7.037037037037037202e+00
5.254022754113916172e+00 6.909090909090909172e+00
6.758312528106630523e+00 6.785714285714285587e+00
7.793941180637972366e+00 6.666666666666666963e+00
7.441681793205697559e+00 6.551724137931034697e+00
6.665740253865836351e+00 6.440677966101694629e+00
8.201663727595349229e+00 6.333333333333333037e+00
7.647142213449096282e+00 6.229508196721311286e+00
8.360402888869135296e+00 6.129032258064516014e+00
8.229630708594745769e+00 6.031746031746031633e+00
7.471817243766195382e+00 5.937500000000000000e+00
6.471198760277263595e+00 5.846153846153845812e+00
6.412878310681112026e+00 5.757575757575757791e+00
6.737056121503134598e+00 5.671641791044776504e+00
7.323736281907757828e+00 5.588235294117646745e+00
8.268178735171975546e+00 5.507246376811593791e+00
7.772802260352865034e+00 5.428571428571428825e+00
8.817355282650421344e+00 5.352112676056338003e+00
8.708172855051829586e+00 5.277777777777777679e+00
8.460296697976932734e+00 5.205479452054794898e+00
7.974195613640125302e+00 5.135135135135135087e+00
9.023197041073480307e+00 5.066666666666666430e+00
9.506037500899426007e+00 5.000000000000000000e+00
9.587105063175055619e+00 4.935064935064935376e+00
1.039578487276593144e+01 4.871794871794871362e+00
9.510986502420253785e+00 4.810126582278480889e+00
8.967418105364137304e+00 4.750000000000000000e+00
8.675350988091755866e+00 4.691358024691358430e+00
8.055053775840413266e+00 4.634146341463414309e+00
7.438499356130122919e+00 4.578313253012048278e+00
7.570903677496547246e+00 4.523809523809523725e+00
8.280879988496646860e+00 4.470588235294117752e+00
8.459182479249703235e+00 4.418604651162790553e+00
7.843199927962116291e+00 4.367816091954023427e+00
8.313909456278837595e+00 4.318181818181818343e+00
8.243013403265374350e+00 4.269662921348314377e+00
7.038182838907916405e+00 4.222222222222222321e+00
6.603944705013780059e+00 4.175824175824176088e+00
6.396640746928926369e+00 4.130434782608695343e+00
6.904309836177074722e+00 4.086021505376344010e+00
6.068982061818081419e+00 4.042553191489361986e+00
6.943170496676076553e+00 4.000000000000000000e+00
6.778151164625960234e+00 3.958333333333333481e+00
6.717625364564982604e+00 3.917525773195876138e+00
6.331431418401443523e+00 3.877551020408163129e+00
6.132221394417554983e+00 3.838383838383838231e+00
5.538812394786577720e+00 3.799999999999999822e+00
