8.678531422236847703e+00 3.800000000000000000e+02
9.850319199884962629e+00 1.900000000000000000e+02
1.264432711089515671e+01 1.266666666666666714e+02
1.333573422863969959e+01 9.500000000000000000e+01
1.433090780382596563e+01 7.600000000000000000e+01
1.403517882005754913e+01 6.333333333333333570e+01
1.337437498407078351e+01 5.428571428571428470e+01
1.497760582836726329e+01 4.750000000000000000e+01
1.707289178191539847e+01 4.222222222222222143e+01
1.545445913111935532e+01 3.800000000000000000e+01
1.732112569928028023e+01 3.454545454545454675e+01
1.556864585378963284e+01 3.166666666666666785e+01
1.700405070839804367e+01 2.923076923076922995e+01
1.939997296751663214e+01 2.714285714285714235e+01
2.234829164186502126e+01 2.533333333333333215e+01
2.077733185668311577e+01 2.375000000000000000e+01
2.091329489758269133e+01 2.235294117647058698e+01
2.348920118953694924e+01 2.111111111111111072e+01
2.341941498539314992e+01 2.000000000000000000e+01
2.540045987406216454e+01 1.900000000000000000e+01
2.526595213663010853e+01 1.809523809523809490e+01
2.507448401397524762e+01 1.727272727272727337e+01
2.879642318637799647e+01 1.652173913043478137e+01
2.707985810520746739e+01 1.583333333333333393e+01
2.872109846278569378e+01 1.519999999999999929e+01
2.856621451012910029e+01 1.461538461538461497e+01
2.179784814765945100e+01 1.407407407407407440e+01
2.015997141931693193e+01 1.357142857142857117e+01
2.113539102325039920e+01 1.310344827586206939e+01
2.120040588829089501e+01 1.266666666666666607e+01
2.068716046476982839e+01 1.225806451612903203e+01
1.956405266567528400e+01 1.187500000000000000e+01
1.609648301321207597e+01 1.151515151515151558e+01
1.418360362159063826e+01 1.117647058823529349e+01
1.462137358777020957e+01 1.085714285714285765e+01
1.446617226645015819e+01 1.055555555555555536e+01
1.534408422660901650e+01 1.027027027027027017e+01
1.607901751853308170e+01 1.000000000000000000e+01
1.744335827064206867e+01 9.743589743589742724e+00
1.799598318075926784e+01 9.500000000000000000e+00
1.740534737677604937e+01 9.268292682926828618e+00
1.641333157093241368e+01 9.047619047619047450e+00
1.418412977781190243e+01 8.837209302325581106e+00
1.296022483893989019e+01 8.636363636363636687e+00
1.367329099058051867e+01 8.444444444444444642e+00
1.565864531340112897e+01 8.260869565217390686e+00
2.150322651296434628e+01 8.085106382978723971e+00
2.295602703811020717e+01 7.916666666666666963e+00
2.366505059275115741e+01 7.755102040816326259e+00
2.259147220755036756e+01 7.599999999999999645e+00
2.105704134358257207e+01 7.450980392156862919e+00
2.330934932061559905e+01 7.307692307692307487e+00
2.177483218422896627e+01 7.169811320754717165e+00
1.705026859044264853e+01 7.037037037037037202e+00
1.768754189770677954e+01 6.909090909090909172e+00
1.791799417859323640e+01 6.785714285714285587e+00
1.690138466460967592e+01 6.666666666666666963e+00
1.755955379862431442e+01 6.551724137931034697e+00
1.805861123478482710e+01 6.440677966101694629e+00
1.743213422566495296e+01 6.333333333333333037e+00
1.683517779736282804e+01 6.229508196721311286e+00
1.748121030928569652e+01 6.129032258064516014e+00
1.562515178123167914e+01 6.031746031746031633e+00
1.537128116031433933e+01 5.937500000000000000e+00
1.438841340751904774e+01 5.846153846153845812e+00
1.281759736527251015e+01 5.757575757575757791e+00
1.251261598315870316e+01 5.671641791044776504e+00
1.072414896774041537e+01 5.588235294117646745e+00
1.075449249204385183e+01 5.507246376811593791e+00
1.254888952470248142e+01 5.428571428571428825e+00
1.130530719517308391e+01 5.352112676056338003e+00
1.224640002134431427e+01 5.277777777777777679e+00
1.240899011394132323e+01 5.205479452054794898e+00
1.135101605125774782e+01 5.135135135135135087e+00
1.190360078765458418e+01 5.066666666666666430e+00
1.086135049055436674e+01 5.000000000000000000e+00
1.188474996191877864e+01 4.935064935064935376e+00
1.175679065002180046e+01 4.871794871794871362e+00
1.228882972950196262e+01 4.810126582278480889e+00
1.243458194605768163e+01 4.750000000000000000e+00
1.152811072849694796e+01 4.691358024691358430e+00
1.021524178180351505e+01 4.634146341463414309e+00
1.122512571825349426e+01 4.578313253012048278e+00
1.054678725123201666e+01 4.523809523809523725e+00
9.833083011652195893e+00 4.470588235294117752e+00
9.570886689892693866e+00 4.418604651162790553e+00
1.064816176117454205e+01 4.367816091954023427e+00
1.014792816597907077e+01 4.318181818181818343e+00
1.159625864651691529e+01 4.269662921348314377e+00
1.041658856661360844e+01 4.222222222222222321e+00
1.192376358570097494e+01 4.175824175824176088e+00
1.228302390611839812e+01 4.130434782608695343e+00
1.093023960068028444e+01 4.086021505376344010e+00
1.101749073527535749e+01 4.042553191489361986e+00
1.125113035446768706e+01 4.000000000000000000e+00
1.183591106064621457e+01 3.958333333333333481e+00
1.187845660173397278e+01 3.917525773195876138e+00
1.188694415184686726e+01 3.877551020408163129e+00
1.420532179938033224e+01 3.838383838383838231e+00
1.331226845917001711e+01 3.799999999999999822e+00
1.249858951417881769e+01 3.762376237623762165e+00
1.288749150191879878e+01 3.725490196078431460e+00
1.397987661218428102e+01 3.689320388349514701e+00
1.230971483107755660e+01 3.653846153846153744e+00
1.189699664034070459e+01 3.619047619047619069e+00
1.194251248482488847e+01 3.584905660377358583e+00
1.335478310427556714e+01 3.551401869158878455e+00
1.580440964876756382e+01 3.518518518518518601e+00
1.727701595930018641e+01 3.486238532110091715e+00
1.640504889255950260e+01 3.454545454545454586e+00
1.575508641891258499e+01 3.423423423423423539e+00
1.399193903100703906e+01 3.392857142857142794e+00
1.212723909034021119e+01 3.362831858407079544e+00
1.249198125338482157e+01 3.333333333333333481e+00
1.220005042946048768e+01 3.304347826086956541e+00
1.050816141180637153e+01 3.275862068965517349e+00
1.108535039813878065e+01 3.247863247863247871e+00
1.083105482186760327e+01 3.220338983050847315e+00
1.021875965295226152e+01 3.193277310924369949e+00
1.025264506268843512e+01 3.166666666666666519e+00
1.005252244818345275e+01 3.140495867768595240e+00
1.017953770708213845e+01 3.114754098360655643e+00
9.796828867234010474e+00 3.089430894308943021e+00
9.299609269737276307e+00 3.064516129032258007e+00
1.057174904929193460e+01 3.040000000000000036e+00
1.084339367926317088e+01 3.015873015873015817e+00
1.007541168804517895e+01 2.992125984251968518e+00
1.066542983801646116e+01 2.968750000000000000e+00
