9.197138877042016603e+00 5.000000000000000000e+02
1.018305872941908952e+01 2.500000000000000000e+02
1.258580335283899032e+01 1.666666666666666572e+02
1.485431479370353536e+01 1.250000000000000000e+02
1.534960567686042232e+01 1.000000000000000000e+02
1.688399906105027881e+01 8.333333333333332860e+01
1.724945829207615944e+01 7.142857142857143060e+01
1.758612765080042806e+01 6.250000000000000000e+01
1.903219153924221629e+01 5.555555555555555713e+01
2.093793443873769888e+01 5.000000000000000000e+01
2.171027573045275005e+01 4.545454545454545325e+01
2.264424121837472370e+01 4.166666666666666430e+01
2.493719755174937092e+01 3.846153846153845990e+01
2.745047150138461589e+01 3.571428571428571530e+01
3.389555136540593594e+01 3.333333333333333570e+01
3.715706082481565886e+01 3.125000000000000000e+01
3.296939462257250142e+01 2.941176470588235148e+01
3.216172362061566048e+01 2.777777777777777857e+01
3.508705478223008356e+01 2.631578947368420884e+01
3.737888081157333886e+01 2.500000000000000000e+01
4.093186363629244795e+01 2.380952380952381020e+01
4.402118207294152086e+01 2.272727272727272663e+01
3.813642829609985796e+01 2.173913043478260931e+01
3.295054130664466641e+01 2.083333333333333215e+01
3.039610909369236680e+01 2.000000000000000000e+01
2.559293445396011890e+01 1.923076923076922995e+01
1.981101336316625705e+01 1.851851851851851904e+01
1.886173158487044788e+01 1.785714285714285765e+01
1.765548215474503380e+01 1.724137931034482918e+01
1.631113603649192356e+01 1.666666666666666785e+01
1.328532993223714698e+01 1.612903225806451601e+01
1.250707581184265571e+01 1.562500000000000000e+01
1.235541904350000841e+01 1.515151515151515227e+01
1.261145083201054717e+01 1.470588235294117574e+01
1.299890694981485417e+01 1.428571428571428648e+01
1.241402720191770470e+01 1.388888888888888928e+01
1.220359849034674937e+01 1.351351351351351404e+01
1.117181916540367759e+01 1.315789473684210442e+01
1.080760234852107082e+01 1.282051282051282115e+01
1.177282810423793080e+01 1.250000000000000000e+01
1.186596874193653228e+01 1.219512195121951237e+01
1.068751760153833885e+01 1.190476190476190510e+01
1.112769992868605584e+01 1.162790697674418539e+01
1.052692235416476052e+01 1.136363636363636331e+01
1.125838392565182211e+01 1.111111111111111072e+01
1.213516241179701538e+01 1.086956521739130466e+01
1.248718053141775286e+01 1.063829787234042534e+01
1.118884389223507902e+01 1.041666666666666607e+01
1.022658410921761174e+01 1.020408163265306101e+01
1.165502736682319629e+01 1.000000000000000000e+01
1.102343456954637269e+01 9.803921568627451677e+00
1.048792558409288844e+01 9.615384615384614975e+00
1.048282487065542945e+01 9.433962264150943966e+00
9.502964953209600552e+00 9.259259259259259522e+00
9.688270396544227836e+00 9.090909090909091717e+00
8.501616516626636866e+00 8.928571428571428825e+00
9.231758355024235030e+00 8.771929824561404132e+00
9.140019847610703962e+00 8.620689655172414589e+00
9.638249496439767583e+00 8.474576271186441190e+00
1.024208501028642537e+01 8.333333333333333925e+00
1.136195394874876463e+01 8.196721311475409166e+00
1.146629132534005713e+01 8.064516129032258007e+00
1.105924243252153971e+01 7.936507936507936734e+00
1.118753854448335083e+01 7.812500000000000000e+00
1.063732171462391030e+01 7.692307692307692513e+00
1.061117452305428444e+01 7.575757575757576134e+00
1.034006327726320862e+01 7.462686567164179330e+00
1.027981196102872907e+01 7.352941176470587870e+00
9.713079492667516135e+00 7.246376811594203105e+00
9.565346157656794190e+00 7.142857142857143238e+00
8.609607954401393926e+00 7.042253521126760951e+00
7.521631607258875363e+00 6.944444444444444642e+00
7.730829861685392324e+00 6.849315068493150527e+00
8.582743519389522291e+00 6.756756756756757021e+00
1.105841840932462183e+01 6.666666666666666963e+00
1.055893378904624491e+01 6.578947368421052211e+00
9.897187631580919742e+00 6.493506493506493449e+00
1.018962590852607875e+01 6.410256410256410575e+00
1.052208115058520477e+01 6.329113924050632889e+00
1.093203494854988911e+01 6.250000000000000000e+00
1.137136299751522905e+01 6.172839506172839386e+00
1.141629752532920605e+01 6.097560975609756184e+00
1.168188566800033534e+01 6.024096385542168974e+00
1.124807284220754511e+01 5.952380952380952550e+00
1.158656256955789132e+01 5.882352941176471006e+00
